ID,Reported_On,Additional_Reporting,Retrieve_from_1,Retrieve_from_2,Retrieve_from_3,Twitter_Reference,Direct_Post_1,Direct_Post_2,Direct_Post_3,Direct_Post_4,Title,Publication_Date,Entry_Date,Country,Primary_Language,Secondary_Language,Main_Narrative,Narrative_Description,ChainMsg_or_Email,Motive,Motive_Description,Source,Source_Description,Distrib_Channel,Misinfo_Type,Key_Words,Summary,Coder
41,https://www.buzzfeed.com/jp/kotahatachi/unknown-cause-china-8,,https://www.buzzfeed.com/jp/kotahatachi/unknown-cause-china-8,,,1,,,,,??????????????????????????????????????????????,5-Feb-20,17-Apr-20,Japan,Japanese,,COVID-19 status of individuals,"Two members of Kochi prefectural parliament refused COVID testing upon return from Wuhan, then tested positive",0,Politics,Portray parliementary members as reckless,Individual actor,General public,Twitter,False reporting,"Coronavirus, Japan, Kochi, parliament","Tweet claimed two parliament members in Kochi prefecture returned from Wuhan but refused COVID testing, then tested positive",Fumika
42,https://infact.press/2020/02/post-4753/,,,,,1,,,,,[????FactCheck] ?????2????????????????????????,5-Feb-20,17-Apr-20,Japan,Japanese,,Emergency responses,"Reason Japan is ranked second in the world as a ""high risk"" country for COVID-19 is because Abe administration has not closed borders",0,Politics,Target Abe administration for failure to close borders,Individual actor,"Kenishiro Yoshida, assemblyman for Tokyo Nakano ward",Twitter,False reporting,"Coronavirus, Japan, high risk, borders, Abe","Assemblyman Yoshida tweeted study using movement data from 2018 that showed Japan is at high risk for COVID-19, claimed this was because Abe has not shut borders",Fumika
43,https://www.memri.org/reports/arab-writers-coronavirus-part-biological-warfare-waged-us-against-china,,,,,0,,,,,Arab Writers: The Coronavirus Is Part Of Biological Warfare Waged By The U.S. Against China,6-Feb-20,16-Mar-20,Iraq,Arabic,,Weaponization or design,COVID-19 is an American biological attack on China.,0,Undermine target country institutions ,Iraqi Political Analyst trying to weaken and discredit the US administration.,State sponsors,Iraq,Media,Conspiracy,"Coronavirus, Arab press, US bioweapons, Israel",Pro-Arab state actors suggesting COVID-19 was a US bioweapons plot to attack China.,Jan
44,https://www.j-cast.com/2020/02/06379023.html,,,,,1,,,,,??????????????????????????????????????????,6-Feb-20,3-Apr-20,Japan,Japanese,,False cures and preventative measures,Tweets claiming that alcohol based hand rubs are ineffective for disinfection,0,Fear,Spread claim that alcohol does not have disinfecting properties against coronavirus,Individual actor,Twitter user,Twitter,False reporting,"Coronavirus, Japan, alcohol, hand sanitizer, ???????????????????????????????arukoru, shoudoku",Twitter users claim coronavirus has many strains and alcohol is not effect as a disinfectant,Fumika
45,https://www.msn.com/zh-hk/lifestyle/gadget-gift-guide/%E3%80%90%E6%AD%A6%E6%BC%A2%E8%82%BA%E7%82%8E%E3%80%91%E7%81%AB%E7%A5%9E%E5%B1%B1%E9%86%AB%E9%99%A2%E9%AB%98%E8%96%AA%E6%8B%9B%E8%81%98%E6%B8%85%E6%BD%94%E5%93%A1%EF%BC%9F%E6%9C%88%E8%96%AA-35-%E8%90%AC-plus-%E6%8F%90%E4%BE%9B%E5%85%A8%E5%A5%97%E9%98%B2%E8%AD%B7%E8%A3%9D%E5%82%99/ar-BBZIcKg,,https://www.msn.com/zh-hk/lifestyle/gadget-gift-guide/%E3%80%90%E6%AD%A6%E6%BC%A2%E8%82%BA%E7%82%8E%E3%80%91%E7%81%AB%E7%A5%9E%E5%B1%B1%E9%86%AB%E9%99%A2%E9%AB%98%E8%96%AA%E6%8B%9B%E8%81%98%E6%B8%85%E6%BD%94%E5%93%A1%EF%BC%9F%E6%9C%88%E8%96%AA-35-%E8%90%AC-plus-%E6%8F%90%E4%BE%9B%E5%85%A8%E5%A5%97%E9%98%B2%E8%AD%B7%E8%A3%9D%E5%82%99/ar-BBZIcKg?fullscreen=true#image=1,,,0,https://www.msn.com/zh-hk/lifestyle/gadget-gift-guide/%E3%80%90%E6%AD%A6%E6%BC%A2%E8%82%BA%E7%82%8E%E3%80%91%E7%81%AB%E7%A5%9E%E5%B1%B1%E9%86%AB%E9%99%A2%E9%AB%98%E8%96%AA%E6%8B%9B%E8%81%98%E6%B8%85%E6%BD%94%E5%93%A1%EF%BC%9F%E6%9C%88%E8%96%AA-35-%E8%90%AC-plus-%E6%8F%90%E4%BE%9B%E5%85%A8%E5%A5%97%E9%98%B2%E8%AD%B7%E8%A3%9D%E5%82%99/ar-BBZIcKg?fullscreen=true#image=1,,,,????????????????????? 3.5 ? + ????????,6-Feb-20,5-Apr-20,China,Mandarin,,Nature of the virus,Wuhan Lei Shen Shan Hospital hires hospital workers for 30K rmb monthly salary,1,Other,Spreads rumors that hospital workers in Wuhan are payed extremely high salaries,Individual actor,General Public,Social Media,False reporting,"Coronavirus, Wuhan, Lei Shen Shan Hospital, Employee, Salary","Messages were spread that hospital workers in Wuhan received extremely high salaries, but authorities corrected the messages",Anne
46,https://helloyishi.com.tw/coronavirus/covid-19/5-myths-of-wuhan-coronavirus/,,,,,0,,,,,?????????????5??? (??1??????????),6-Feb-20,11-Apr-20,China,Mandarin,,Nature of the virus,"A rumor spread that the coronavirus only targeted old people in Wuhan, but WHO debunked the rumor",1,Fear,Spread false claims that the coronavirus only targeted old people in Wuhan,Individual actor,General public,"Social Media, World Health Organization (WHO)",False reporting,"Coronavirus, Wuhan, old people","Rumors said the coronavirus only targeted old people in Wuhan, but the World Health Organization debunked the claims",Anne
47,https://helloyishi.com.tw/coronavirus/covid-19/5-myths-of-wuhan-coronavirus/,,,,,0,,,,,?????????????5??? (??2????????????????),6-Feb-20,11-Apr-20,China,Mandarin,,Nature of the virus,Rumors claimed the coronavirus will spread through animals,1,Fear,Spread false claims that the coronavirus will spread through animals,Individual actor,General public,Social media,Conspiracy,"Coronavirus, animals, spread",Rumors claimed that the coronavirus will spread through animals,Anne
48,https://helloyishi.com.tw/coronavirus/covid-19/5-myths-of-wuhan-coronavirus/,,,,,0,,,,,?????????????5??? (??3?????????????????),6-Feb-20,11-Apr-20,China,Mandarin,,False cures and preventative measures,"Rumors claimed that mouth wash, nasal wash, and sesame oil will prevent the coronavirus",1,Other,"Spread false claims that mouth wash, nasal wash, and sesame oil will prevent the coronavirus",Individual actor,General public,Social media,Fake remedy,"Coronavirus, mouth wash, nasal wash, sesame oil, prevent ","Rumors claimed mouth wash, nasal wash, and sesame oil prevented the Coronavirus",Anne
49,https://helloyishi.com.tw/coronavirus/covid-19/5-myths-of-wuhan-coronavirus/,,,,,0,,,,,?????????????5??? (??4?????????????),6-Feb-20,11-Apr-20,China,Mandarin,,False cures and preventative measures,Rumors claimed there are antibiotics and vaccines to the coronavirus,1,Other,Spread false claims that antiobitics and vaccines exists to the coronavrus,Individual actor,General public,Social media,Fake remedy,"Coronavirus, vaccines, antibiotics",Rumors claimed there exists vaccines and antibiotics to the coronavirus,Anne
50,http://2019ncov.gsdata.cn/oem/yaoyan/index.php?sign=249490a3d7ad9c7d,,,,,0,,,,,????????????????,7-Feb-20,18-Apr-20,China,Mandarin,,Other,A man from Anyang who was infected by coronavirus killed a family of three. ,,Other,Spread news that a man from Anyang who got coronavirus killed a family of three,Media,Webmail Anyang ,Webmail Anyang,Conspiracy,"Coronavirus, Anyang, family, three, killed, Webmail",Webmail Anyang spreads rumors that a man from Anyang with coronavirus killed a family of three,Anne
51,https://www.sohu.com/a/371712548_114731,,,,,0,,,,,???????????????????? ,9-Feb-20,5-Apr-20,China,Mandarin,,Emergency responses,"Viral plane from Melbourne bringing aid to Guangzhou turns out to be a flight from Nairobi, Kenya",1,Help,Spreads false rumors of the origin of a plane bringing aid to Guangzhou,Individual actor,General Public,Social Media,False reporting,"Coronavirus, Melboure, Nairobi, Kenya, Plane, Flight, Aid, Guangzhou","Viral video originally a Melbourne plane bringing aid to Guangzhou turned out to be a Nairobi, Kenya plane",Anne
52,https://baijiahao.baidu.com/s?id=1658022077184227828&wfr=spider&for=pc,,,,,0,,,,,???“????”APP???????????,9-Feb-20,5-Apr-20,China,Mandarin,,False cures and preventative measures,"Messages were spread that people could order face maks on ""My Changsha"" app ",1,Profit,"Spread false rumors that face masks were being sold on the ""My Changsha"" app ",Individual actor,General Public,Social Media,False reporting,"Coronavirus, Changsha, App, Face Masks, purchase","Rumors were spread that face masks could be purchased on a ""My Changsha"" app, but authorities corrected the messages",Anne
53,https://www.deccanherald.com/national/fact-check-weed-kills-coronavirus-vivek-agnihotri-shares-scientific-misinformation-via-meme-803236.html,,,,,1,https://twitter.com/BeingNationali1/status/1226046211414642689,,,,Fact Check: Weed kills coronavirus? Vivek Agnihotri shares scientific misinformation via meme,10-Feb-20,16-Mar-20,India,English,,False cures and preventative measures,Marijuana as protection against the virus.,0,Other,"Efforts to spread false claims of using marijuana as protection, among Indian Twitter users.",Individual actor,General public,Twitter,False remedy,"Coronavirus, India, weed, cannabis ","Tweet prompting Indian government to make cannabis legal, with false image suggesting weed kills coronavirus.",Jan
54,https://observers.france24.com/fr/20200210-intox-video-coronavirus-chine-attention-afrique-sud,https://factcheck.afp.com/viral-video-shows-high-school-initiation-south-africa,https://observers.france24.com/fr/20200210-intox-video-coronavirus-chine-attention-afrique-sud,,,1,https://www.facebook.com/khalid.elmoura/videos/2343870299052884/,http://web.archive.org/save/https://www.facebook.com/khalid.elmoura/videos/2343870299052884/,,,"Des images de personnes ""contaminées en Chine"" par le coronavirus ? Attention intox !",10-Feb-20,13-Apr-20,France,French,English,Other,Video showing a street in China packed with supposedly ill people shaking and trembling,0,Fear,Spread fear by showing that the situation in China is extremely serious,Individual actor,General Public,"Facebook, TikTok",False reporting,"Coronavirus, China, disease, street",A video was taken out of context to claim that so many people in China are infected from coronavirus that streets are literally packed,Giorgio
55,https://www.buzzfeed.com/jp/kotahatachi/unknown-cause-china-10,,https://www.buzzfeed.com/jp/kotahatachi/unknown-cause-china-10,,,1,,,,,??????????????????????????????????????????,10-Feb-20,3-Apr-20,Japan,Japanese,,Nature of the virus,"Tweet claiming that coronavirus spreads through ""aerosol infection,"" and is airborne",0,Fear,Spread fear that coronavirus is airborne,Individual actor,Twitter user,Twitter,False reporting,"Coronavirus, Japan, aerosol, airborne, ???????????????????????kukikansen",Twitter user claiming that coronavirus spreads through 'aerosol infection' and saying it is airborne,Fumika
56,https://xw.qq.com/cmsid/20200210A0L7OP00,,https://xw.qq.com/cmsid/20200210A0L7OP00,,,0,https://xw.qq.com/cmsid/20200210A0L7OP00,,,,??????????????????,10-Feb-20,5-Apr-20,China,Mandarin,,Origin of the virus,Messages were spread that a fruit market in Kunming had a coronavirus case,1,Fear,"Spread false rumors that a case of coronavirus was found in a Kunming fruit market, which is why the government closed down the market",Individual actor,General Public,Social Media,Conspiracy,"Coronavirus, Kunming, fruit market, case","Rumors were spread that a coronavirus case was found at a Kunming fruit market, which was why the market was closed down",Anne
57,https://www.tsa-algerie.com/ar/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%a5%d8%b4%d8%a7%d8%b9%d8%a7%d8%aa-%d8%b9%d9%86-%d9%88%d9%81%d8%a7%d8%a9-12%d8%b3%d8%ac%d9%8a%d9%86%d8%a7-%d8%a8%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83/,,https://www.tsa-algerie.com/ar/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%a5%d8%b4%d8%a7%d8%b9%d8%a7%d8%aa-%d8%b9%d9%86-%d9%88%d9%81%d8%a7%d8%a9-12%d8%b3%d8%ac%d9%8a%d9%86%d8%a7-%d8%a8%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83/,,,,,,,,???????- ?????? ?? ???? 12????? ?????? ??????.. ???? ????????? ??? ????? ??????? ???? ?????,11-Feb-20,11-Apr-20,Algeria,Arabic,,COVID-19 status of individuals,False claims spread on social media that 12 prisoners died by Covid and the government has refused to hand them over to their families,,Fear,Spread false that 12 deaths by Covid have been recorced in prison and the government has refused to hand them over to their families,Individual actor,General public,Social Media,False reporting,"Coronavirus, Algeria, death, prisoners",False claims circulating on social media that 12 prisoners died of covid and the government has refused to hand them over to their families,Alaa
58,https://pansci.asia/archives/179425,,,,,0,https://greatgameindia.com/coronavirus-bioweapon/,,,,??????????????????????,11-Feb-20,12-Apr-20,Taiwan,Cantonese,,Weaponization or design,New coronavirus was stolen by Chinese spy from Canadian laboratory,1,Politics,Disrupt China and Canada relations,Media,Great Game India,Great Game India,False reporting,"Coronavirus, Canada, stole, coronavirus, China, spies","Great Game India spread rumors that the coronavirus was stolen by Chinese spies in Canada, but factchecking organizations and Canadian authorities have refuted the claims",Anne
59,https://www.boomlive.in/fake-news/false-chicken-infected-with-coronavirus-in-bangalore-6850,,https://www.boomlive.in/fake-news/false-chicken-infected-with-coronavirus-in-bangalore-6850,,,0,,,,,False: Chicken Infected With Coronavirus In Bangalore,11-Feb-20,24-Apr-20,India,English,,Nature of the virus,Coronavirus is being found in chicken,1,Fear,Scare people into not consuming chicken,Individual actor,General public,"Facebook, WhatsApp",False reporting,"Coronavirus, chicken, poultry",Messages circulated claiming that coronavirus is spreading through chicken and people should avoid consumption of the same,Kamya
60,https://www.boomlive.in/health/does-drinking-alcohol-prevent-coronavirus-6935,,https://www.boomlive.in/health/does-drinking-alcohol-prevent-coronavirus-6935,,,0,,,,,Does Drinking Alcohol Prevent Coronavirus?,11-Feb-20,24-Apr-20,India,English,,False cures and preventative measures,Drinking alcohol can keep coronavirus at bay,1,False Hope,Make people believe that alcohol can prevent the virus,Media,"Dopehar ka Saamna, general public","Newspaper, WhatsApp, Facebook",False reporting,"Coronavirus, alcohol, prevent, Shiv Sena, Dopehar ka Saamna, newspaper",A Shiv Sena mouthpiece newspaper falsely reported that alcohol can keep the coronavirus at bay and this was circulated over social media,Kamya
61,http://www.piyao.org.cn/2020-02/11/c_1210469972.htm,,,,,0,,,,,???????????????????????,11-Feb-20,5-Apr-20,China,Mandarin,,COVID-19 status of individuals,"Wenzhou Shunfeng mail company had four cases of coronavirus, then everyone else sent to the hospital were quarantined",1,Fear,Spread false rumors that everyone in a mail company at Wenzhou province was quarantined,Individual actor,General Public,Social Media,Conspiracy,"Coronavirus, Shunfeng, Mail, Hospital, Quarantine",Rumors were spread that everyone from a mail company was quarantined after four cases were found in the Wenzhou Shunfeng mail company,Anne
